,0
0,86.66666666666667
1,93.33333333333333
2,90.0
3,86.66666666666667
4,86.66666666666667
5,66.66666666666666
6,86.66666666666667
7,80.0
8,96.66666666666667
9,93.33333333333333
10,96.66666666666667
11,70.0
12,43.333333333333336
13,80.0
14,93.33333333333333
15,96.66666666666667
16,86.66666666666667
17,96.66666666666667
18,93.33333333333333
19,86.66666666666667
20,86.66666666666667
21,83.33333333333334
22,90.0
23,96.66666666666667
24,100.0
25,90.0
26,90.0
27,100.0
28,86.66666666666667
29,90.0
30,80.0
31,76.66666666666667
32,96.66666666666667
33,96.66666666666667
34,86.66666666666667
35,96.66666666666667
36,100.0
37,76.66666666666667
38,63.33333333333333
39,83.33333333333334
40,100.0
41,73.33333333333333
42,70.0
43,96.66666666666667
