,0
0,86.66666666666667
1,90.0
2,86.66666666666667
3,86.66666666666667
4,83.33333333333334
5,73.33333333333333
6,86.66666666666667
7,86.66666666666667
8,96.66666666666667
9,93.33333333333333
10,96.66666666666667
11,70.0
12,43.333333333333336
13,73.33333333333333
14,96.66666666666667
15,96.66666666666667
16,93.33333333333333
17,93.33333333333333
18,93.33333333333333
19,83.33333333333334
20,86.66666666666667
21,86.66666666666667
22,90.0
23,100.0
24,100.0
25,86.66666666666667
26,90.0
27,100.0
28,80.0
29,90.0
30,80.0
31,73.33333333333333
32,93.33333333333333
33,100.0
34,90.0
35,96.66666666666667
36,100.0
37,70.0
38,63.33333333333333
39,83.33333333333334
40,100.0
41,73.33333333333333
42,60.0
43,96.66666666666667
