,0
0,0.9011627906976745
1,0.4581005586592179
2,0.8715083798882681
3,0.9775280898876404
4,0.8764044943820225
5,0.7028571428571428
6,0.9488636363636364
7,0.7921348314606742
8,0.9044943820224719
9,0.2611111111111111
10,0.6033519553072626
11,1.0
12,0.9257142857142857
13,0.9717514124293786
14,0.9887005649717514
15,0.2611111111111111
16,0.9884393063583815
17,0.6892655367231638
18,0.7415730337078652
19,0.8793103448275862
20,0.9942196531791907
21,0.7415730337078652
22,0.7640449438202247
23,1.0
24,0.2681564245810056
25,0.5055555555555555
26,0.9771428571428571
27,0.3575418994413408
28,0.8222222222222222
29,0.664804469273743
30,0.9591078066914498
31,0.6377358490566037
32,0.17407407407407408
33,0.9925925925925926
34,0.17037037037037037
35,0.6119402985074627
36,0.17037037037037037
37,0.8345864661654135
38,0.9962825278810409
39,0.44609665427509293
40,0.1814814814814815
41,0.9547169811320755
42,0.5714285714285714
43,0.1828358208955224
