,0
0,78.0
1,72.0
2,76.0
3,80.0
4,76.0
5,74.0
6,76.0
7,78.0
8,78.0
9,76.0
10,76.0
11,76.0
12,78.0
13,74.0
14,76.0
15,74.0
16,76.0
17,74.0
18,74.0
19,78.0
20,78.0
21,72.0
22,72.0
23,76.0
24,80.0
25,74.0
26,78.0
27,76.0
28,80.0
29,78.0
30,88.0
31,84.0
32,86.0
33,86.0
34,86.0
35,84.0
36,86.0
37,84.0
38,86.0
39,86.0
40,86.0
41,86.0
42,88.0
43,86.0
