,0
0,0.9244186046511628
1,0.4860335195530726
2,0.9832402234636871
3,0.9831460674157303
4,0.651685393258427
5,0.7657142857142857
6,0.9659090909090909
7,0.9044943820224719
8,0.8876404494382022
9,0.95
10,0.6536312849162011
11,0.8034682080924855
12,0.9542857142857143
13,0.9322033898305084
14,0.8813559322033898
15,0.28888888888888886
16,0.8959537572254336
17,0.9322033898305084
18,0.8033707865168539
19,0.7471264367816092
20,0.9421965317919075
21,0.8089887640449438
22,0.797752808988764
23,0.9832402234636871
24,0.2681564245810056
25,0.4444444444444444
26,0.8742857142857143
27,1.0
28,0.8666666666666667
29,0.7597765363128491
30,0.9516728624535316
31,0.9245283018867925
32,0.17037037037037037
33,0.8
34,0.3296296296296296
35,0.6977611940298507
36,0.17407407407407408
37,0.6616541353383458
38,0.275092936802974
39,0.3048327137546468
40,0.18518518518518517
41,0.8528301886792453
42,0.45112781954887216
43,1.0
