,0
0,96.66666666666667
1,96.66666666666667
2,60.0
3,83.33333333333334
4,80.0
5,73.33333333333333
6,90.0
7,80.0
8,96.66666666666667
9,93.33333333333333
10,90.0
11,76.66666666666667
12,43.333333333333336
13,76.66666666666667
14,90.0
15,96.66666666666667
16,86.66666666666667
17,93.33333333333333
18,90.0
19,80.0
20,86.66666666666667
21,90.0
22,86.66666666666667
23,100.0
24,100.0
25,80.0
26,86.66666666666667
27,100.0
28,90.0
29,83.33333333333334
30,86.66666666666667
31,63.33333333333333
32,100.0
33,96.66666666666667
34,96.66666666666667
35,93.33333333333333
36,100.0
37,70.0
38,53.333333333333336
39,83.33333333333334
40,96.66666666666667
41,50.0
42,66.66666666666666
43,93.33333333333333
