,0
0,90.0
1,100.0
2,70.0
3,83.33333333333334
4,76.66666666666667
5,70.0
6,80.0
7,76.66666666666667
8,93.33333333333333
9,93.33333333333333
10,90.0
11,60.0
12,33.33333333333333
13,70.0
14,100.0
15,100.0
16,86.66666666666667
17,86.66666666666667
18,90.0
19,83.33333333333334
20,80.0
21,80.0
22,83.33333333333334
23,96.66666666666667
24,96.66666666666667
25,83.33333333333334
26,70.0
27,100.0
28,66.66666666666666
29,93.33333333333333
30,80.0
31,56.666666666666664
32,93.33333333333333
33,100.0
34,93.33333333333333
35,96.66666666666667
36,100.0
37,66.66666666666666
38,56.666666666666664
39,73.33333333333333
40,100.0
41,70.0
42,70.0
43,93.33333333333333
