,0
0,90.0
1,90.0
2,63.33333333333333
3,73.33333333333333
4,90.0
5,70.0
6,86.66666666666667
7,83.33333333333334
8,93.33333333333333
9,93.33333333333333
10,96.66666666666667
11,63.33333333333333
12,40.0
13,70.0
14,96.66666666666667
15,100.0
16,76.66666666666667
17,93.33333333333333
18,96.66666666666667
19,80.0
20,86.66666666666667
21,83.33333333333334
22,86.66666666666667
23,100.0
24,93.33333333333333
25,90.0
26,73.33333333333333
27,100.0
28,76.66666666666667
29,93.33333333333333
30,90.0
31,60.0
32,93.33333333333333
33,96.66666666666667
34,90.0
35,93.33333333333333
36,100.0
37,70.0
38,50.0
39,76.66666666666667
40,100.0
41,60.0
42,70.0
43,96.66666666666667
