,0
0,86.66666666666667
1,93.33333333333333
2,86.66666666666667
3,83.33333333333334
4,90.0
5,66.66666666666666
6,86.66666666666667
7,83.33333333333334
8,96.66666666666667
9,93.33333333333333
10,96.66666666666667
11,73.33333333333333
12,46.666666666666664
13,80.0
14,93.33333333333333
15,93.33333333333333
16,83.33333333333334
17,96.66666666666667
18,90.0
19,83.33333333333334
20,86.66666666666667
21,86.66666666666667
22,90.0
23,100.0
24,96.66666666666667
25,86.66666666666667
26,86.66666666666667
27,100.0
28,83.33333333333334
29,93.33333333333333
30,80.0
31,73.33333333333333
32,90.0
33,96.66666666666667
34,86.66666666666667
35,90.0
36,100.0
37,70.0
38,63.33333333333333
39,83.33333333333334
40,100.0
41,70.0
42,60.0
43,96.66666666666667
