,0
0,0.5222222222222223
1,0.4888888888888889
2,0.4888888888888889
3,0.4888888888888889
4,0.4888888888888889
5,0.4888888888888889
6,0.4888888888888889
7,0.4888888888888889
8,0.4888888888888889
9,0.4888888888888889
10,0.4888888888888889
11,0.4888888888888889
12,0.5074074074074074
13,0.4888888888888889
14,0.4888888888888889
15,0.4888888888888889
16,0.4888888888888889
17,0.4888888888888889
18,0.5037037037037037
19,0.4888888888888889
20,0.4888888888888889
21,0.5888888888888889
22,0.4888888888888889
23,0.4888888888888889
24,0.4888888888888889
25,0.6518518518518519
26,0.7444444444444445
27,0.7851851851851852
28,0.4888888888888889
29,0.4888888888888889
30,0.48444444444444446
31,0.48444444444444446
32,0.48444444444444446
33,0.48444444444444446
34,0.48444444444444446
35,0.48444444444444446
36,0.48444444444444446
37,0.48444444444444446
38,0.48444444444444446
39,0.48444444444444446
40,0.48444444444444446
41,0.48444444444444446
42,0.48444444444444446
43,0.48444444444444446
