,0
0,90.0
1,100.0
2,83.33333333333334
3,90.0
4,73.33333333333333
5,76.66666666666667
6,83.33333333333334
7,86.66666666666667
8,96.66666666666667
9,93.33333333333333
10,96.66666666666667
11,60.0
12,53.333333333333336
13,66.66666666666666
14,100.0
15,96.66666666666667
16,83.33333333333334
17,96.66666666666667
18,96.66666666666667
19,86.66666666666667
20,90.0
21,86.66666666666667
22,86.66666666666667
23,100.0
24,96.66666666666667
25,93.33333333333333
26,90.0
27,100.0
28,83.33333333333334
29,93.33333333333333
30,80.0
31,63.33333333333333
32,93.33333333333333
33,100.0
34,90.0
35,96.66666666666667
36,100.0
37,73.33333333333333
38,56.666666666666664
39,83.33333333333334
40,100.0
41,80.0
42,70.0
43,96.66666666666667
