,0
0,0.9029850746268657
1,1.0
2,1.0
3,0.6589147286821705
4,1.0
5,0.9703703703703703
6,0.9225352112676056
7,0.8714285714285714
8,0.9795918367346939
9,0.8866666666666667
10,0.9673202614379085
11,0.6821705426356589
12,0.7049180327868853
13,0.7910447761194029
14,0.9078014184397163
15,0.8533333333333334
16,0.9851851851851852
17,0.9166666666666666
18,0.9523809523809523
19,0.7941176470588235
20,0.9481481481481482
21,0.8823529411764706
22,1.0
23,0.7464788732394366
24,0.6484848484848484
25,0.9183673469387755
26,0.9583333333333334
27,0.94375
28,0.9097222222222222
29,0.9342105263157895
30,0.6176470588235294
31,0.9904761904761905
32,0.75
33,0.9345794392523364
34,0.97165991902834
35,1.0
36,0.9794238683127572
37,0.8699551569506726
38,0.9772727272727273
39,0.9876543209876543
40,1.0
41,0.8288288288288288
42,0.9952380952380953
43,0.4444444444444444
