,0
0,76.66666666666667
1,93.33333333333333
2,66.66666666666666
3,43.333333333333336
4,70.0
5,70.0
6,86.66666666666667
7,83.33333333333334
8,96.66666666666667
9,90.0
10,93.33333333333333
11,56.666666666666664
12,43.333333333333336
13,56.666666666666664
14,90.0
15,96.66666666666667
16,66.66666666666666
17,83.33333333333334
18,93.33333333333333
19,76.66666666666667
20,80.0
21,86.66666666666667
22,76.66666666666667
23,96.66666666666667
24,100.0
25,90.0
26,83.33333333333334
27,100.0
28,90.0
29,86.66666666666667
30,83.33333333333334
31,60.0
32,93.33333333333333
33,83.33333333333334
34,93.33333333333333
35,86.66666666666667
36,100.0
37,60.0
38,73.33333333333333
39,60.0
40,83.33333333333334
41,63.33333333333333
42,46.666666666666664
43,96.66666666666667
