,0
0,80.0
1,96.66666666666667
2,66.66666666666666
3,86.66666666666667
4,83.33333333333334
5,66.66666666666666
6,80.0
7,83.33333333333334
8,93.33333333333333
9,86.66666666666667
10,93.33333333333333
11,70.0
12,30.0
13,80.0
14,93.33333333333333
15,100.0
16,90.0
17,76.66666666666667
18,80.0
19,73.33333333333333
20,90.0
21,73.33333333333333
22,86.66666666666667
23,100.0
24,100.0
25,80.0
26,83.33333333333334
27,100.0
28,83.33333333333334
29,86.66666666666667
30,76.66666666666667
31,60.0
32,76.66666666666667
33,90.0
34,93.33333333333333
35,96.66666666666667
36,100.0
37,53.333333333333336
38,46.666666666666664
39,73.33333333333333
40,100.0
41,56.666666666666664
42,63.33333333333333
43,83.33333333333334
