,0
0,0.694300518134715
1,0.864321608040201
2,0.7386934673366834
3,0.7411167512690355
4,0.7085427135678392
5,0.6989795918367347
6,0.7046632124352331
7,0.7676767676767676
8,0.7889447236180904
9,0.85
10,0.7839195979899497
11,0.6282722513089005
12,0.7128205128205128
13,0.6984924623115578
14,0.75
15,0.84
16,0.700507614213198
17,0.7839195979899497
18,0.7857142857142857
19,0.7040816326530612
20,0.7551020408163265
21,0.7575757575757576
22,0.7939698492462312
23,0.7939698492462312
24,0.8793969849246231
25,0.845
26,0.6751269035532995
27,0.8838383838383839
28,0.6934673366834171
29,0.8090452261306532
30,0.8691275167785235
31,0.7585034013605442
32,0.8361204013377926
33,0.85
34,0.9
35,0.8657718120805369
36,0.9
37,0.7864406779661017
38,0.8528428093645485
39,0.8993288590604027
40,0.8733333333333333
41,0.8215488215488216
42,0.793918918918919
43,0.8720538720538721
