,0
0,80.0
1,78.0
2,74.0
3,72.0
4,76.0
5,78.0
6,72.0
7,78.0
8,78.0
9,72.0
10,72.0
11,74.0
12,76.0
13,72.0
14,78.0
15,76.0
16,76.0
17,78.0
18,76.0
19,76.0
20,78.0
21,72.0
22,78.0
23,74.0
24,80.0
25,76.0
26,76.0
27,78.0
28,76.0
29,78.0
30,84.0
31,88.0
32,84.0
33,84.0
34,88.0
35,84.0
36,84.0
37,86.0
38,86.0
39,86.0
40,86.0
41,84.0
42,86.0
43,86.0
