,0
0,0.4888888888888889
1,0.4888888888888889
2,0.4888888888888889
3,0.6333333333333333
4,0.6518518518518519
5,0.4888888888888889
6,0.4888888888888889
7,0.4888888888888889
8,0.4888888888888889
9,0.4888888888888889
10,0.4888888888888889
11,0.4888888888888889
12,0.4888888888888889
13,0.4888888888888889
14,0.5111111111111111
15,0.4888888888888889
16,0.4888888888888889
17,0.4888888888888889
18,0.4777777777777778
19,0.4888888888888889
20,0.4888888888888889
21,0.5111111111111111
22,0.4888888888888889
23,0.4888888888888889
24,0.4962962962962963
25,0.4888888888888889
26,0.4888888888888889
27,0.4888888888888889
28,0.4888888888888889
29,0.5962962962962963
30,0.48444444444444446
31,0.48444444444444446
32,0.48444444444444446
33,0.48444444444444446
34,0.48444444444444446
35,0.48444444444444446
36,0.48444444444444446
37,0.8377777777777777
38,0.48444444444444446
39,0.48444444444444446
40,0.48444444444444446
41,0.48444444444444446
42,0.48444444444444446
43,0.48444444444444446
