,0
0,26.666666666666668
1,20.0
2,20.0
3,20.0
4,33.33333333333333
5,23.333333333333332
6,13.333333333333334
7,30.0
8,30.0
9,40.0
10,16.666666666666664
11,23.333333333333332
12,26.666666666666668
13,36.666666666666664
14,33.33333333333333
15,56.666666666666664
16,30.0
17,33.33333333333333
18,33.33333333333333
19,20.0
20,30.0
21,33.33333333333333
22,23.333333333333332
23,26.666666666666668
24,33.33333333333333
25,30.0
26,16.666666666666664
27,33.33333333333333
28,10.0
29,40.0
30,46.666666666666664
31,30.0
32,16.666666666666664
33,23.333333333333332
34,16.666666666666664
35,26.666666666666668
36,6.666666666666667
37,30.0
38,16.666666666666664
39,53.333333333333336
40,30.0
41,30.0
42,16.666666666666664
43,10.0
