,0
0,76.66666666666667
1,86.66666666666667
2,66.66666666666666
3,76.66666666666667
4,66.66666666666666
5,53.333333333333336
6,66.66666666666666
7,80.0
8,93.33333333333333
9,90.0
10,83.33333333333334
11,60.0
12,30.0
13,63.33333333333333
14,76.66666666666667
15,96.66666666666667
16,66.66666666666666
17,80.0
18,90.0
19,66.66666666666666
20,73.33333333333333
21,83.33333333333334
22,80.0
23,83.33333333333334
24,93.33333333333333
25,76.66666666666667
26,86.66666666666667
27,96.66666666666667
28,73.33333333333333
29,93.33333333333333
30,73.33333333333333
31,60.0
32,76.66666666666667
33,70.0
34,83.33333333333334
35,83.33333333333334
36,96.66666666666667
37,46.666666666666664
38,50.0
39,73.33333333333333
40,93.33333333333333
41,53.333333333333336
42,53.333333333333336
43,83.33333333333334
