,0
0,30.0
1,43.333333333333336
2,33.33333333333333
3,26.666666666666668
4,16.666666666666664
5,20.0
6,23.333333333333332
7,20.0
8,26.666666666666668
9,16.666666666666664
10,33.33333333333333
11,26.666666666666668
12,20.0
13,20.0
14,16.666666666666664
15,40.0
16,50.0
17,26.666666666666668
18,30.0
19,16.666666666666664
20,30.0
21,26.666666666666668
22,20.0
23,26.666666666666668
24,23.333333333333332
25,20.0
26,30.0
27,23.333333333333332
28,30.0
29,36.666666666666664
30,20.0
31,40.0
32,26.666666666666668
33,20.0
34,23.333333333333332
35,16.666666666666664
36,26.666666666666668
37,23.333333333333332
38,23.333333333333332
39,23.333333333333332
40,20.0
41,16.666666666666664
42,20.0
43,23.333333333333332
