,0
0,0.4868913857677903
1,0.4867924528301887
2,0.5092936802973977
3,0.9890909090909091
4,0.9783393501805054
5,0.7749077490774908
6,0.5092936802973977
7,0.5111940298507462
8,0.989247311827957
9,1.0
10,0.9963503649635036
11,0.9962406015037594
12,0.9850187265917603
13,1.0
14,0.8150943396226416
15,0.5909090909090909
16,0.9891696750902527
17,0.9963369963369964
18,0.4981549815498155
19,0.981203007518797
20,1.0
21,0.5597014925373134
22,0.7180451127819549
23,0.5111111111111111
24,0.996309963099631
25,0.9431818181818182
26,0.9963636363636363
27,1.0
28,0.8925925925925926
29,0.9924528301886792
30,0.5163398692810458
31,0.48409090909090907
32,0.4977578475336323
33,0.4977578475336323
34,0.4866666666666667
35,0.5033259423503326
36,0.5033259423503326
37,0.5333333333333333
38,0.49887640449438203
39,0.49887640449438203
40,0.5022321428571429
41,0.5076252723311547
42,0.4966139954853273
43,0.52
