,0
0,30.0
1,43.333333333333336
2,30.0
3,33.33333333333333
4,23.333333333333332
5,20.0
6,33.33333333333333
7,16.666666666666664
8,16.666666666666664
9,23.333333333333332
10,30.0
11,23.333333333333332
12,20.0
13,20.0
14,13.333333333333334
15,40.0
16,16.666666666666664
17,26.666666666666668
18,30.0
19,23.333333333333332
20,33.33333333333333
21,20.0
22,23.333333333333332
23,26.666666666666668
24,23.333333333333332
25,30.0
26,16.666666666666664
27,30.0
28,26.666666666666668
29,26.666666666666668
30,23.333333333333332
31,43.333333333333336
32,0.0
33,20.0
34,23.333333333333332
35,23.333333333333332
36,23.333333333333332
37,23.333333333333332
38,23.333333333333332
39,23.333333333333332
40,23.333333333333332
41,13.333333333333334
42,23.333333333333332
43,23.333333333333332
