,0
0,50.0
1,90.0
2,56.666666666666664
3,70.0
4,63.33333333333333
5,56.666666666666664
6,76.66666666666667
7,73.33333333333333
8,93.33333333333333
9,80.0
10,90.0
11,70.0
12,36.666666666666664
13,40.0
14,73.33333333333333
15,90.0
16,70.0
17,80.0
18,80.0
19,53.333333333333336
20,73.33333333333333
21,80.0
22,66.66666666666666
23,83.33333333333334
24,90.0
25,83.33333333333334
26,63.33333333333333
27,100.0
28,70.0
29,90.0
30,63.33333333333333
31,43.333333333333336
32,63.33333333333333
33,66.66666666666666
34,73.33333333333333
35,80.0
36,90.0
37,43.333333333333336
38,53.333333333333336
39,70.0
40,90.0
41,50.0
42,60.0
43,86.66666666666667
