,0
0,0.91
1,0.8638743455497382
2,0.8
3,0.975
4,0.7446808510638298
5,0.965
6,0.7801418439716312
7,0.915
8,0.99
9,0.97
10,0.8235294117647058
11,0.78
12,0.7589743589743589
13,0.8434343434343434
14,0.9010416666666666
15,0.9387755102040817
16,0.923469387755102
17,0.95
18,0.7445652173913043
19,0.935
20,0.9336734693877551
21,0.7734806629834254
22,0.96
23,0.985
24,0.898936170212766
25,0.985
26,0.8209876543209876
27,0.9
28,0.7345132743362832
29,0.8653846153846154
30,0.99
31,0.8303886925795053
32,0.9933333333333333
33,0.99
34,1.0
35,0.9933333333333333
36,0.99
37,0.8456375838926175
38,0.9833333333333333
39,0.9393939393939394
40,1.0
41,0.9566666666666667
42,0.9633333333333334
43,0.9866666666666667
