,0
0,0.8127340823970037
1,0.7471698113207547
2,0.6394052044609665
3,0.8
4,0.6353790613718412
5,0.7859778597785978
6,0.7881040892193308
7,0.6977611940298507
8,0.7240143369175627
9,0.8492647058823529
10,0.7554744525547445
11,0.868421052631579
12,0.7640449438202247
13,0.7703703703703704
14,0.8075471698113208
15,0.8636363636363636
16,0.7075812274368231
17,0.608058608058608
18,0.8302583025830258
19,0.7857142857142857
20,0.7582417582417582
21,0.835820895522388
22,0.7030075187969925
23,0.8962962962962963
24,0.8487084870848709
25,0.7916666666666666
26,0.7236363636363636
27,0.6985294117647058
28,0.7703703703703704
29,0.7849056603773585
30,0.8474945533769063
31,0.7681818181818182
32,0.773542600896861
33,0.8452914798206278
34,0.9133333333333333
35,0.811529933481153
36,0.8292682926829268
37,0.8555555555555555
38,0.7865168539325843
39,0.7910112359550562
40,0.8482142857142857
41,0.7298474945533769
42,0.8419864559819413
43,0.7266666666666667
