,0
0,18.0
1,26.0
2,22.0
3,26.0
4,16.0
5,14.000000000000002
6,20.0
7,28.000000000000004
8,14.000000000000002
9,20.0
10,22.0
11,18.0
12,26.0
13,22.0
14,28.000000000000004
15,22.0
16,28.000000000000004
17,14.000000000000002
18,22.0
19,24.0
20,20.0
21,20.0
22,26.0
23,18.0
24,20.0
25,18.0
26,22.0
27,8.0
28,14.000000000000002
29,18.0
30,24.0
31,16.0
32,20.0
33,14.000000000000002
34,18.0
35,20.0
36,14.000000000000002
37,18.0
38,18.0
39,16.0
40,18.0
41,18.0
42,14.000000000000002
43,16.0
