,0
0,90.0
1,90.0
2,66.66666666666666
3,83.33333333333334
4,80.0
5,63.33333333333333
6,86.66666666666667
7,86.66666666666667
8,96.66666666666667
9,93.33333333333333
10,93.33333333333333
11,63.33333333333333
12,33.33333333333333
13,73.33333333333333
14,90.0
15,93.33333333333333
16,73.33333333333333
17,93.33333333333333
18,86.66666666666667
19,86.66666666666667
20,90.0
21,83.33333333333334
22,83.33333333333334
23,100.0
24,83.33333333333334
25,93.33333333333333
26,83.33333333333334
27,100.0
28,96.66666666666667
29,90.0
30,70.0
31,63.33333333333333
32,83.33333333333334
33,83.33333333333334
34,76.66666666666667
35,90.0
36,90.0
37,60.0
38,53.333333333333336
39,83.33333333333334
40,93.33333333333333
41,63.33333333333333
42,70.0
43,80.0
