,0
0,83.33333333333334
1,93.33333333333333
2,73.33333333333333
3,80.0
4,73.33333333333333
5,76.66666666666667
6,86.66666666666667
7,83.33333333333334
8,96.66666666666667
9,90.0
10,83.33333333333334
11,60.0
12,53.333333333333336
13,73.33333333333333
14,93.33333333333333
15,100.0
16,70.0
17,86.66666666666667
18,90.0
19,83.33333333333334
20,86.66666666666667
21,80.0
22,86.66666666666667
23,100.0
24,93.33333333333333
25,86.66666666666667
26,83.33333333333334
27,100.0
28,83.33333333333334
29,93.33333333333333
30,83.33333333333334
31,53.333333333333336
32,83.33333333333334
33,90.0
34,80.0
35,86.66666666666667
36,93.33333333333333
37,66.66666666666666
38,53.333333333333336
39,80.0
40,96.66666666666667
41,73.33333333333333
42,60.0
43,96.66666666666667
