,0
0,0.6142322097378277
1,0.4867924528301887
2,0.5092936802973977
3,0.9672727272727273
4,0.9422382671480144
5,0.4981549815498155
6,0.5092936802973977
7,0.5111940298507462
8,0.5232974910394266
9,0.9448529411764706
10,0.9963503649635036
11,0.9097744360902256
12,0.9812734082397003
13,0.9962962962962963
14,0.5584905660377358
15,0.48863636363636365
16,0.9855595667870036
17,0.967032967032967
18,0.988929889298893
19,0.981203007518797
20,0.9926739926739927
21,0.5111940298507462
22,0.5263157894736842
23,0.5111111111111111
24,0.8819188191881919
25,0.48863636363636365
26,0.9890909090909091
27,0.9632352941176471
28,0.8074074074074075
29,0.7320754716981132
30,0.5163398692810458
31,0.48409090909090907
32,0.4977578475336323
33,0.4977578475336323
34,0.4866666666666667
35,0.5033259423503326
36,0.5033259423503326
37,0.4866666666666667
38,0.49887640449438203
39,0.49887640449438203
40,0.5022321428571429
41,0.5076252723311547
42,0.9977426636568849
43,0.4866666666666667
