,0
0,70.0
1,76.66666666666667
2,76.66666666666667
3,46.666666666666664
4,50.0
5,56.666666666666664
6,53.333333333333336
7,83.33333333333334
8,80.0
9,90.0
10,73.33333333333333
11,36.666666666666664
12,50.0
13,56.666666666666664
14,73.33333333333333
15,90.0
16,70.0
17,63.33333333333333
18,53.333333333333336
19,70.0
20,53.333333333333336
21,60.0
22,90.0
23,73.33333333333333
24,90.0
25,53.333333333333336
26,46.666666666666664
27,96.66666666666667
28,50.0
29,70.0
30,73.33333333333333
31,53.333333333333336
32,96.66666666666667
33,83.33333333333334
34,70.0
35,53.333333333333336
36,86.66666666666667
37,53.333333333333336
38,36.666666666666664
39,70.0
40,76.66666666666667
41,50.0
42,43.333333333333336
43,76.66666666666667
