,0
0,0.9737827715355806
1,0.4867924528301887
2,0.5092936802973977
3,0.9927272727272727
4,0.9747292418772563
5,1.0
6,0.5092936802973977
7,0.5111940298507462
8,0.8709677419354839
9,0.9926470588235294
10,0.9963503649635036
11,0.9887218045112782
12,0.9662921348314607
13,0.9925925925925926
14,0.9962264150943396
15,0.48863636363636365
16,0.9891696750902527
17,0.989010989010989
18,0.6752767527675276
19,0.9962406015037594
20,1.0
21,0.6305970149253731
22,0.9962406015037594
23,0.5148148148148148
24,0.992619926199262
25,0.5454545454545454
26,1.0
27,0.9889705882352942
28,0.9074074074074074
29,0.9886792452830189
30,0.5163398692810458
31,0.48409090909090907
32,0.4977578475336323
33,0.4977578475336323
34,0.4866666666666667
35,0.8647450110864745
36,0.5033259423503326
37,0.9133333333333333
38,0.49887640449438203
39,0.49887640449438203
40,0.5022321428571429
41,0.5076252723311547
42,0.4966139954853273
43,0.9822222222222222
