,0
0,0.6433333333333333
1,0.8133333333333334
2,0.64
3,0.6333333333333333
4,0.6033333333333334
5,0.5333333333333333
6,0.6566666666666666
7,0.7666666666666667
8,0.7566666666666667
9,0.8466666666666667
10,0.68
11,0.4766666666666667
12,0.6066666666666667
13,0.63
14,0.67
15,0.8333333333333334
16,0.59
17,0.7
18,0.69
19,0.6166666666666667
20,0.7033333333333334
21,0.6666666666666666
22,0.7266666666666667
23,0.7433333333333333
24,0.7833333333333333
25,0.78
26,0.66
27,0.8466666666666667
28,0.6566666666666666
29,0.7433333333333333
30,0.736
31,0.604
32,0.742
33,0.746
34,0.806
35,0.806
36,0.85
37,0.686
38,0.818
39,0.826
40,0.81
41,0.784
42,0.642
43,0.8
