,0
0,0.7906976744186046
1,0.6815642458100558
2,0.776536312849162
3,0.6797752808988764
4,0.7921348314606742
5,1.0
6,0.9886363636363636
7,1.0
8,0.8876404494382022
9,0.2833333333333333
10,0.7094972067039106
11,0.9190751445086706
12,0.7371428571428571
13,1.0
14,0.7740112994350282
15,0.2611111111111111
16,0.5895953757225434
17,0.9265536723163842
18,0.8707865168539326
19,0.867816091954023
20,0.8092485549132948
21,0.949438202247191
22,0.898876404494382
23,0.7318435754189944
24,0.2905027932960894
25,0.7111111111111111
26,0.7942857142857143
27,0.2681564245810056
28,0.7944444444444444
29,0.664804469273743
30,0.2527881040892193
31,0.9547169811320755
32,0.17037037037037037
33,0.9740740740740741
34,0.5148148148148148
35,0.19402985074626866
36,0.17037037037037037
37,0.5375939849624061
38,0.9739776951672863
39,0.26394052044609667
40,0.27037037037037037
41,0.9660377358490566
42,0.9661654135338346
43,0.4925373134328358
