,0
0,86.66666666666667
1,90.0
2,73.33333333333333
3,76.66666666666667
4,80.0
5,73.33333333333333
6,80.0
7,83.33333333333334
8,96.66666666666667
9,93.33333333333333
10,86.66666666666667
11,60.0
12,53.333333333333336
13,60.0
14,90.0
15,96.66666666666667
16,76.66666666666667
17,96.66666666666667
18,83.33333333333334
19,73.33333333333333
20,86.66666666666667
21,86.66666666666667
22,90.0
23,86.66666666666667
24,96.66666666666667
25,73.33333333333333
26,83.33333333333334
27,96.66666666666667
28,76.66666666666667
29,86.66666666666667
30,80.0
31,66.66666666666666
32,100.0
33,93.33333333333333
34,86.66666666666667
35,83.33333333333334
36,100.0
37,63.33333333333333
38,43.333333333333336
39,66.66666666666666
40,100.0
41,83.33333333333334
42,53.333333333333336
43,80.0
