,0
0,1.0
1,1.0
2,1.0
3,0.995
4,0.995
5,1.0
6,0.995
7,0.995
8,1.0
9,1.0
10,1.0
11,1.0
12,0.995
13,1.0
14,1.0
15,1.0
16,1.0
17,0.995
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,0.995
30,0.9966666666666667
31,0.9966666666666667
32,1.0
33,1.0
34,0.9966666666666667
35,0.9966666666666667
36,0.9933333333333333
37,0.9933333333333333
38,1.0
39,0.9933333333333333
40,0.9966666666666667
41,0.9966666666666667
42,0.9933333333333333
43,0.9933333333333333
