,0
0,0.8970588235294118
1,1.0
2,0.9929078014184397
3,0.9111111111111111
4,0.9481481481481482
5,0.9185185185185185
6,0.9931972789115646
7,1.0
8,1.0
9,0.6333333333333333
10,1.0
11,1.0
12,0.835820895522388
13,1.0
14,0.9481481481481482
15,1.0
16,0.9854014598540146
17,0.9481481481481482
18,0.8666666666666667
19,0.9037037037037037
20,0.9481481481481482
21,0.8731343283582089
22,0.9703703703703703
23,0.9777777777777777
24,0.9407407407407408
25,1.0
26,0.9703703703703703
27,0.9635036496350365
28,0.920863309352518
29,1.0
30,1.0
31,0.9688888888888889
32,1.0
33,1.0
34,1.0
35,1.0
36,0.72
37,0.8933333333333333
38,0.8444444444444444
39,0.9692982456140351
40,1.0
41,1.0
42,1.0
43,0.9911111111111112
