,0
0,26.666666666666668
1,33.33333333333333
2,30.0
3,33.33333333333333
4,33.33333333333333
5,33.33333333333333
6,36.666666666666664
7,33.33333333333333
8,46.666666666666664
9,30.0
10,20.0
11,23.333333333333332
12,26.666666666666668
13,40.0
14,20.0
15,30.0
16,30.0
17,33.33333333333333
18,26.666666666666668
19,16.666666666666664
20,40.0
21,20.0
22,26.666666666666668
23,26.666666666666668
24,20.0
25,20.0
26,23.333333333333332
27,30.0
28,13.333333333333334
29,30.0
30,16.666666666666664
31,10.0
32,26.666666666666668
33,26.666666666666668
34,16.666666666666664
35,20.0
36,26.666666666666668
37,13.333333333333334
38,16.666666666666664
39,16.666666666666664
40,10.0
41,30.0
42,10.0
43,16.666666666666664
