,0
0,0.9694656488549618
1,0.9794520547945206
2,0.9926470588235294
3,0.9923664122137404
4,0.984375
5,0.9926470588235294
6,0.9428571428571428
7,0.75177304964539
8,0.7364864864864865
9,0.9934640522875817
10,0.9602649006622517
11,0.9770992366412213
12,1.0
13,0.9552238805970149
14,0.9857142857142858
15,1.0
16,0.9923076923076923
17,0.9652777777777778
18,0.9931506849315068
19,0.9925925925925926
20,0.9925373134328358
21,0.9925925925925926
22,0.9856115107913669
23,1.0
24,0.8363636363636363
25,0.8940397350993378
26,0.993006993006993
27,1.0
28,0.912751677852349
29,0.9934640522875817
30,0.9958677685950413
31,0.6875
32,0.38524590163934425
33,0.8264840182648402
34,0.18725099601593626
35,0.45726495726495725
36,0.7016129032258065
37,0.8699551569506726
38,0.9601769911504425
39,0.9711934156378601
40,0.7046413502109705
41,0.8940092165898618
42,0.3961352657004831
43,0.7854077253218884
