,0
0,23.333333333333332
1,33.33333333333333
2,30.0
3,13.333333333333334
4,40.0
5,30.0
6,33.33333333333333
7,26.666666666666668
8,56.666666666666664
9,40.0
10,23.333333333333332
11,26.666666666666668
12,23.333333333333332
13,36.666666666666664
14,40.0
15,46.666666666666664
16,40.0
17,26.666666666666668
18,20.0
19,30.0
20,30.0
21,36.666666666666664
22,20.0
23,30.0
24,23.333333333333332
25,36.666666666666664
26,26.666666666666668
27,43.333333333333336
28,33.33333333333333
29,40.0
30,16.666666666666664
31,23.333333333333332
32,36.666666666666664
33,16.666666666666664
34,26.666666666666668
35,26.666666666666668
36,33.33333333333333
37,26.666666666666668
38,16.666666666666664
39,26.666666666666668
40,36.666666666666664
41,16.666666666666664
42,23.333333333333332
43,23.333333333333332
