,0
0,86.66666666666667
1,100.0
2,83.33333333333334
3,86.66666666666667
4,80.0
5,73.33333333333333
6,90.0
7,83.33333333333334
8,93.33333333333333
9,93.33333333333333
10,96.66666666666667
11,66.66666666666666
12,46.666666666666664
13,70.0
14,96.66666666666667
15,96.66666666666667
16,90.0
17,93.33333333333333
18,86.66666666666667
19,90.0
20,90.0
21,86.66666666666667
22,86.66666666666667
23,100.0
24,100.0
25,90.0
26,93.33333333333333
27,100.0
28,76.66666666666667
29,90.0
30,80.0
31,63.33333333333333
32,96.66666666666667
33,93.33333333333333
34,93.33333333333333
35,96.66666666666667
36,100.0
37,76.66666666666667
38,63.33333333333333
39,80.0
40,100.0
41,63.33333333333333
42,76.66666666666667
43,96.66666666666667
